customer_id,sex_at_birth,occupation,employment_type,education,completed_years_of_education,marital_status,relationship_in_household,race,country,type_of_client,quantity,total_spending,total_invoice
999274365,F,Other-service,Private,Bachelors,13,Married-spouse-absent,Unmarried,White,America,NULL,167,487.14,45
1000532102,F,Adm-clerical,Local-gov,HS-grad,9,Divorced,Unmarried,White,America,NULL,558,1104.15,15
1000861450,F,Adm-clerical,Private,Some-college,10,Divorced,Not-in-family,Asian-Pac-Islander,America,NULL,200,358.00,2
1000900083,M,Handlers-cleaners,Self-emp-not-inc,HS-grad,9,Married-civ-spouse,Husband,White,America,NULL,84,293.87,30
1004397200,F,Exec-managerial,Private,HS-grad,9,Separated,Own-child,White,America,NULL,545,1074.92,75
1004703820,M,Farming-fishing,Self-emp-not-inc,HS-grad,9,Married-civ-spouse,Husband,White,America,NULL,234,626.66,43
1004988082,F,Prof-specialty,Private,Bachelors,13,Never-married,Not-in-family,White,America,NULL,461,1613.23,60
1005192790,M,Adm-clerical,Private,Some-college,10,Never-married,Unmarried,White,America,NULL,353,489.35,44
1006240402,M,Craft-repair,Private,11th,7,Never-married,Own-child,White,America,NULL,61,148.46,29
1007050507,F,Transport-moving,Private,HS-grad,9,Divorced,Unmarried,Black,America,NULL,16,8.78,11
1008512864,F,Sales,Private,Bachelors,13,Married-civ-spouse,Wife,White,America,NULL,6,197.65,3
1010540085,M,Exec-managerial,Private,Masters,14,Married-civ-spouse,Husband,White,America,NULL,1009,3122.18,38
1010824367,M,Farming-fishing,Self-emp-not-inc,Assoc-voc,11,Married-civ-spouse,Husband,White,America,NULL,80,266.50,17
1010879522,M,Prof-specialty,State-gov,Bachelors,13,Divorced,Not-in-family,White,America,Wholesaler,274,727.88,85
1012241210,F,Exec-managerial,Private,Some-college,10,Widowed,Not-in-family,White,America,NULL,534,1349.64,37
1015126676,M,Adm-clerical,Private,Assoc-acdm,12,Divorced,Not-in-family,White,America,Wholesaler,1828,3110.80,130
1015654916,M,Transport-moving,Self-emp-not-inc,HS-grad,9,Married-civ-spouse,Husband,White,America,NULL,136,648.63,42
1015730282,F,Machine-op-inspct,Private,HS-grad,9,Never-married,Other-relative,Black,America,NULL,61,123.18,15
1016291965,F,Adm-clerical,State-gov,Some-college,10,Never-married,Not-in-family,White,America,NULL,28,112.40,22
1017679443,F,Prof-specialty,State-gov,Bachelors,13,Married-civ-spouse,Wife,White,America,Wholesaler,669,1371.25,70
1019052449,F,Other-service,Private,Some-college,10,Never-married,Own-child,White,America,Wholesaler,288,417.60,1
1019200424,M,Transport-moving,Private,Bachelors,13,Never-married,Own-child,White,America,Personal,123,417.63,27
1021292325,M,Sales,Private,Bachelors,13,Married-civ-spouse,Husband,White,America,NULL,251,621.61,52
1022326247,M,Exec-managerial,Private,Masters,14,Married-civ-spouse,Husband,White,America,NULL,140,752.82,19
1022400798,M,Prof-specialty,Private,Bachelors,13,Married-civ-spouse,Husband,White,America,NULL,720,1664.44,29
1024873184,M,Tech-support,Private,Bachelors,13,Never-married,Not-in-family,White,America,Wholesaler,275,764.75,51
1024915487,M,Handlers-cleaners,Private,HS-grad,9,Never-married,Not-in-family,Amer-Indian-Eskimo,America,Wholesaler,622,1424.59,40
1025972370,M,Craft-repair,Self-emp-inc,Some-college,10,Divorced,Not-in-family,White,America,Wholesaler,1259,4396.52,81
1026284594,F,Other-service,Private,7th-8th,4,Widowed,Not-in-family,White,America,NULL,74,232.42,28
1026657935,M,Exec-managerial,Private,Bachelors,13,Married-civ-spouse,Husband,White,America,Wholesaler,541,1673.50,140
1028116294,M,Sales,Private,Assoc-acdm,12,Married-civ-spouse,Husband,White,America,Wholesaler,168,360.13,52
1030812794,M,Exec-managerial,Private,11th,7,Married-civ-spouse,Husband,White,America,NULL,446,1632.80,75
1031473571,M,Craft-repair,Federal-gov,Assoc-voc,11,Divorced,Not-in-family,White,America,NULL,18,140.09,9
1031685265,F,Other-service,Private,9th,5,Widowed,Unmarried,Black,America,NULL,10,99.50,1
1032120127,F,Exec-managerial,Private,HS-grad,9,Married-civ-spouse,Wife,White,America,NULL,44,82.00,10
1034287776,M,Other-service,Private,Some-college,10,Married-civ-spouse,Husband,White,America,NULL,261,681.67,26
1036267624,M,Prof-specialty,State-gov,Masters,14,Never-married,Not-in-family,Asian-Pac-Islander,Rest_world,Wholesaler,1153,2946.07,93
1036956652,F,Prof-specialty,Private,Bachelors,13,Never-married,Not-in-family,White,America,NULL,230,656.30,39
1037224425,M,Exec-managerial,Private,HS-grad,9,Married-civ-spouse,Husband,White,America,Wholesaler,289,548.58,48
1037350475,M,Exec-managerial,Self-emp-not-inc,Masters,14,Married-civ-spouse,Husband,White,America,Personal,518,2893.44,80
1038811568,M,Craft-repair,Private,Some-college,10,Married-civ-spouse,Husband,White,America,Wholesaler,207,468.30,84
1039855229,M,Handlers-cleaners,Private,10th,6,Never-married,Own-child,White,America,Wholesaler,132,461.69,9
1041113736,M,Sales,Private,Some-college,10,Never-married,Own-child,White,America,NULL,26,72.90,12
1042756417,F,Adm-clerical,Federal-gov,HS-grad,9,Separated,Unmarried,White,America,Wholesaler,129,303.85,29
1044938683,M,Craft-repair,Private,1st-4th,2,Married-civ-spouse,Husband,Black,Rest_world,NULL,1164,4496.02,31
1046265214,F,Exec-managerial,Federal-gov,Bachelors,13,Never-married,Other-relative,Asian-Pac-Islander,America,NULL,257,158.19,11
1047040648,F,Adm-clerical,Private,HS-grad,9,Never-married,Own-child,White,America,NULL,57,141.82,11
1048721411,M,Craft-repair,Private,Assoc-voc,11,Married-civ-spouse,Husband,Asian-Pac-Islander,Rest_world,NULL,205,1136.06,44
1048889517,M,Transport-moving,Private,Some-college,10,Married-civ-spouse,Husband,Black,America,NULL,400,1286.31,76
1050224214,F,Prof-specialty,Local-gov,Doctorate,16,Widowed,Unmarried,White,Rest_world,Wholesaler,75,92.86,16
1050976885,M,Exec-managerial,Private,Bachelors,13,Married-civ-spouse,Husband,White,America,NULL,393,1758.04,19
1051715220,M,Adm-clerical,State-gov,Bachelors,13,Never-married,Not-in-family,White,America,NULL,114,240.60,20
1052324468,M,Exec-managerial,Private,Bachelors,13,Married-civ-spouse,Husband,Black,America,NULL,123,299.92,25
1052358716,M,Transport-moving,Private,Some-college,10,Never-married,Not-in-family,Black,America,NULL,368,1139.14,54
1053213645,F,Exec-managerial,Local-gov,Some-college,10,Divorced,Unmarried,White,America,NULL,16,54.27,8
1053377882,M,?,?,HS-grad,9,Married-civ-spouse,Husband,White,America,Personal,24,90.10,10
1055258865,F,Adm-clerical,State-gov,Some-college,10,Married-spouse-absent,Unmarried,Amer-Indian-Eskimo,America,NULL,107,373.17,11
1056745519,F,Other-service,State-gov,HS-grad,9,Divorced,Not-in-family,Black,America,NULL,502,1165.48,40
1057503951,F,Handlers-cleaners,Private,HS-grad,9,Widowed,Not-in-family,White,America,NULL,2627,2475.14,2
1058457562,M,Exec-managerial,Private,Bachelors,13,Married-civ-spouse,Other-relative,White,America,Wholesaler,52,255.08,18
1059493539,M,Adm-clerical,State-gov,HS-grad,9,Married-civ-spouse,Husband,White,America,NULL,-7,-17.85,1
1059644395,M,Machine-op-inspct,Private,HS-grad,9,Never-married,Not-in-family,White,America,NULL,49,88.03,17
1064133694,M,Handlers-cleaners,Private,Some-college,10,Never-married,Other-relative,White,America,Wholesaler,130,374.33,22
1064763748,M,Sales,Private,HS-grad,9,Married-civ-spouse,Husband,White,America,NULL,310,1216.58,18
1065160221,M,Craft-repair,Private,HS-grad,9,Divorced,Unmarried,White,America,NULL,310,578.59,54
1066117604,F,Sales,Private,Some-college,10,Never-married,Own-child,White,America,NULL,751,1716.91,32
1067476419,F,Other-service,Private,HS-grad,9,Never-married,Not-in-family,White,America,NULL,144,358.56,1
1069341538,M,Craft-repair,Private,Bachelors,13,Married-spouse-absent,Not-in-family,White,Rest_world,NULL,256,345.26,27
1069380156,M,Machine-op-inspct,Private,HS-grad,9,Never-married,Not-in-family,Black,America,NULL,69,128.38,37
1070042704,M,Adm-clerical,Private,Some-college,10,Never-married,Own-child,White,America,NULL,201,617.00,70
1070280713,M,Craft-repair,Private,HS-grad,9,Married-civ-spouse,Husband,White,America,NULL,125,595.41,15
1071887909,F,Other-service,Local-gov,Assoc-acdm,12,Divorced,Unmarried,White,America,Wholesaler,37,315.79,22
1073127154,M,Prof-specialty,Self-emp-not-inc,7th-8th,4,Married-civ-spouse,Husband,White,Rest_world,NULL,453,928.90,53
1074169340,M,Transport-moving,Private,HS-grad,9,Married-civ-spouse,Husband,White,America,NULL,25,136.85,8
1074230793,F,?,?,Assoc-acdm,12,Divorced,Not-in-family,White,America,NULL,27,79.33,11
1076114371,M,Machine-op-inspct,Private,Some-college,10,Never-married,Not-in-family,White,America,Wholesaler,372,1328.38,22
1076950133,F,Other-service,Private,Some-college,10,Married-civ-spouse,Wife,White,America,NULL,55,178.45,16
1077585091,M,Handlers-cleaners,Private,HS-grad,9,Married-civ-spouse,Husband,White,America,NULL,134,378.16,49
1077889903,M,Exec-managerial,Self-emp-not-inc,HS-grad,9,Never-married,Not-in-family,White,America,NULL,41,142.68,10
1078502549,M,Craft-repair,Private,HS-grad,9,Never-married,Own-child,White,America,NULL,443,1462.82,44
1078703257,F,Other-service,Private,11th,7,Divorced,Unmarried,White,America,NULL,178,586.72,51
1079286250,M,Prof-specialty,Private,Bachelors,13,Divorced,Not-in-family,White,America,NULL,21,100.03,20
1080613853,F,Adm-clerical,Private,HS-grad,9,Divorced,Unmarried,White,America,NULL,7,11.41,3
1080862238,M,Machine-op-inspct,Private,HS-grad,9,Divorced,Not-in-family,White,America,Wholesaler,50,246.56,8
1081514618,M,Exec-managerial,Self-emp-inc,Some-college,10,Married-civ-spouse,Husband,White,America,NULL,127,449.36,32
1082177044,M,Sales,Self-emp-not-inc,Bachelors,13,Married-civ-spouse,Husband,White,America,NULL,43,160.42,19
1082988377,M,Transport-moving,Private,HS-grad,9,Married-civ-spouse,Husband,White,America,NULL,956,1007.20,21
1083045441,M,Tech-support,Private,Assoc-acdm,12,Married-civ-spouse,Husband,White,America,NULL,211,383.86,50
1083953300,F,Prof-specialty,Private,Assoc-voc,11,Married-civ-spouse,Wife,White,America,NULL,79,420.27,19
1084530137,M,Craft-repair,Private,HS-grad,9,Married-civ-spouse,Husband,White,America,NULL,8,40.09,3
1084586210,F,Prof-specialty,Local-gov,Masters,14,Married-civ-spouse,Wife,White,America,NULL,90,110.25,22
1086544684,M,Craft-repair,Local-gov,HS-grad,9,Divorced,Not-in-family,White,America,NULL,26,116.84,11
1086593577,M,?,?,11th,7,Never-married,Own-child,Black,America,NULL,371,896.37,18
1087347508,M,Other-service,Private,HS-grad,9,Married-civ-spouse,Husband,White,America,NULL,292,1197.30,29
1089684560,M,Tech-support,Private,Some-college,10,Married-civ-spouse,Husband,White,America,Wholesaler,69,176.97,29
1090537850,F,Other-service,Private,HS-grad,9,Separated,Unmarried,Black,America,NULL,2493,3142.79,81
1090623876,F,Tech-support,Private,Bachelors,13,Never-married,Not-in-family,White,America,NULL,456,402.88,10
1090703607,M,Craft-repair,Private,Some-college,10,Married-civ-spouse,Husband,White,America,Wholesaler,200,420.58,53
1091609304,M,Machine-op-inspct,Private,HS-grad,9,Never-married,Not-in-family,White,America,Wholesaler,221,788.35,13
1092472044,F,Other-service,Local-gov,Assoc-voc,11,Never-married,Unmarried,Black,America,Wholesaler,587,1631.72,37
1093637666,F,Priv-house-serv,Private,9th,5,Married-civ-spouse,Wife,Black,America,NULL,26,46.14,7
1094340219,M,Prof-specialty,Private,Masters,14,Married-civ-spouse,Husband,White,America,NULL,97,240.27,85
1094579390,F,Adm-clerical,Federal-gov,Some-college,10,Never-married,Unmarried,White,America,Wholesaler,156,315.64,51
1095206740,M,Transport-moving,Private,HS-grad,9,Married-civ-spouse,Husband,White,America,Wholesaler,6985,12747.19,29
1098923611,F,Sales,Private,Some-college,10,Separated,Unmarried,White,America,NULL,92,342.35,37
1099110488,F,Prof-specialty,Private,Some-college,10,Divorced,Not-in-family,White,America,NULL,67,115.78,21
1100057541,M,Craft-repair,Private,10th,6,Married-civ-spouse,Husband,White,America,NULL,12,3.68,6
1100586859,M,Handlers-cleaners,Private,Bachelors,13,Never-married,Own-child,White,America,NULL,78,152.62,41
1101220957,M,Transport-moving,Private,Assoc-voc,11,Married-civ-spouse,Husband,White,America,Wholesaler,335,1085.70,27
1102871955,F,?,?,HS-grad,9,Married-civ-spouse,Wife,White,America,NULL,584,1310.77,68
1104052576,M,Other-service,Private,Some-college,10,Never-married,Own-child,White,America,NULL,-104,-238.20,14
1105698507,F,Other-service,Private,HS-grad,9,Never-married,Not-in-family,Black,America,NULL,37,235.25,11
1105883455,F,Other-service,Private,HS-grad,9,Married-civ-spouse,Wife,White,Rest_world,Personal,26,97.50,4
1106367419,M,Adm-clerical,Private,Some-college,10,Married-civ-spouse,Husband,Black,America,Wholesaler,395,1053.40,69
1106612427,M,Machine-op-inspct,Private,HS-grad,9,Married-civ-spouse,Husband,White,America,NULL,287,910.69,35
1108395228,M,Other-service,Self-emp-not-inc,HS-grad,9,Married-civ-spouse,Husband,Black,America,Personal,132,515.33,5
1110602681,F,Adm-clerical,Local-gov,HS-grad,9,Widowed,Not-in-family,Black,America,Wholesaler,128,402.38,28
1110910921,M,Farming-fishing,Self-emp-not-inc,HS-grad,9,Never-married,Unmarried,White,America,NULL,75,295.21,13
1112245566,F,?,?,HS-grad,9,Widowed,Unmarried,White,America,Wholesaler,329,503.30,25
1112410228,F,Machine-op-inspct,Private,9th,5,Never-married,Unmarried,Black,America,NULL,632,1219.55,45
1113138393,M,Transport-moving,Local-gov,Assoc-voc,11,Married-civ-spouse,Husband,Black,America,Wholesaler,934,2955.90,54
1114484974,M,Other-service,Private,HS-grad,9,Never-married,Own-child,White,America,NULL,262,244.24,41
1114861184,M,Protective-serv,Private,11th,7,Married-civ-spouse,Husband,White,America,Wholesaler,252,439.03,92
1116292792,M,Protective-serv,Local-gov,Assoc-voc,11,Married-civ-spouse,Husband,White,America,Personal,20,88.00,6
1117865932,M,Craft-repair,Self-emp-inc,HS-grad,9,Never-married,Other-relative,White,America,NULL,30,92.30,8
1119081138,M,Sales,Private,HS-grad,9,Married-civ-spouse,Husband,White,America,NULL,5,49.94,4
1120011914,F,Other-service,Private,Some-college,10,Divorced,Not-in-family,White,America,NULL,24,30.66,9
1120281707,M,Other-service,Private,11th,7,Divorced,Own-child,White,America,NULL,159,430.55,21
1122362380,M,Craft-repair,Private,Some-college,10,Divorced,Not-in-family,White,America,NULL,673,1697.99,17
1122384175,M,Handlers-cleaners,Private,HS-grad,9,Never-married,Own-child,White,America,NULL,72,213.55,18
1123727672,M,Adm-clerical,Private,Some-college,10,Never-married,Not-in-family,Asian-Pac-Islander,Rest_world,NULL,70,190.56,15
1124115199,M,Exec-managerial,Self-emp-inc,Bachelors,13,Married-civ-spouse,Husband,White,America,Wholesaler,87,527.35,10
1124330513,F,Adm-clerical,Private,HS-grad,9,Never-married,Not-in-family,White,America,NULL,70,192.85,44
1124790363,M,?,?,7th-8th,4,Married-civ-spouse,Husband,White,America,NULL,143,470.03,13
1126147929,F,Adm-clerical,Private,11th,7,Never-married,Other-relative,Asian-Pac-Islander,America,NULL,242,1319.63,28
1127431331,F,Prof-specialty,Self-emp-not-inc,Doctorate,16,Married-civ-spouse,Wife,White,America,NULL,133,511.38,23
1127763262,F,Handlers-cleaners,Private,10th,6,Divorced,Not-in-family,White,America,NULL,340,454.33,12
1127893273,M,?,?,HS-grad,9,Married-civ-spouse,Husband,White,America,NULL,37,136.04,31
1128831542,M,Handlers-cleaners,Private,HS-grad,9,Never-married,Own-child,White,America,NULL,306,932.57,31
1129064593,M,?,?,Some-college,10,Married-civ-spouse,Husband,White,America,Personal,21,62.65,5
1129405607,M,Prof-specialty,Private,Some-college,10,Married-civ-spouse,Husband,Black,Rest_world,NULL,187,530.01,40
1131978234,M,Exec-managerial,Private,Bachelors,13,Married-civ-spouse,Husband,Asian-Pac-Islander,Rest_world,NULL,44,117.86,22
1132255688,M,Farming-fishing,Self-emp-not-inc,HS-grad,9,Married-civ-spouse,Husband,White,America,NULL,5,10.40,1
1134507403,M,Tech-support,Private,Assoc-voc,11,Married-civ-spouse,Husband,White,America,Wholesaler,208,324.19,13
1135029441,F,Handlers-cleaners,Private,11th,7,Divorced,Unmarried,Black,America,NULL,222,344.92,20
1136593564,F,Priv-house-serv,Private,9th,5,Never-married,Not-in-family,White,Rest_world,NULL,98,377.94,26
1137168131,M,Tech-support,State-gov,Assoc-acdm,12,Married-civ-spouse,Husband,White,America,Wholesaler,50,74.58,15
1138340231,F,Exec-managerial,Private,Bachelors,13,Never-married,Not-in-family,White,America,Wholesaler,81,433.55,16
1139012694,M,Sales,Private,Some-college,10,Never-married,Own-child,White,America,NULL,42,85.12,24
1140041460,M,Craft-repair,Private,HS-grad,9,Married-civ-spouse,Husband,White,America,Wholesaler,3566,6137.49,31
1140844784,F,Other-service,Private,HS-grad,9,Divorced,Unmarried,White,America,NULL,1366,13318.63,75
1141178818,M,Craft-repair,Local-gov,10th,6,Married-civ-spouse,Husband,White,America,Personal,561,767.99,36
1141287147,F,Other-service,Private,9th,5,Divorced,Unmarried,White,America,NULL,143,590.89,10
1141879031,F,Prof-specialty,Private,Bachelors,13,Never-married,Own-child,White,America,Wholesaler,180,384.13,16
1144056991,M,Other-service,Private,Prof-school,15,Widowed,Not-in-family,White,America,Wholesaler,88,302.32,11
1145398169,M,Prof-specialty,Private,Prof-school,15,Divorced,Not-in-family,White,America,NULL,22,90.60,5
1145932919,M,Handlers-cleaners,Private,Some-college,10,Never-married,Not-in-family,White,America,Wholesaler,144,205.93,50
1146419739,M,Other-service,Private,Some-college,10,Never-married,Own-child,White,America,Wholesaler,38,164.89,16
1147769774,M,Farming-fishing,Self-emp-not-inc,HS-grad,9,Married-civ-spouse,Husband,White,America,NULL,480,1659.76,49
1148835759,M,Farming-fishing,Private,5th-6th,3,Married-spouse-absent,Not-in-family,White,America,NULL,100,408.44,15
1148876933,M,Exec-managerial,Private,Assoc-acdm,12,Married-civ-spouse,Husband,White,America,Wholesaler,107,709.24,20
1148934267,M,Prof-specialty,Private,Doctorate,16,Married-civ-spouse,Husband,White,America,NULL,12,6.20,6
1149180170,M,Sales,Private,Some-college,10,Never-married,Own-child,White,America,NULL,485,1062.01,27
1150118594,M,Handlers-cleaners,Private,12th,8,Never-married,Own-child,White,America,NULL,59,164.56,21
1152620313,M,Exec-managerial,Private,Some-college,10,Married-civ-spouse,Husband,White,America,Wholesaler,348,620.04,99
1153996861,M,Sales,Self-emp-inc,Bachelors,13,Married-civ-spouse,Husband,White,America,Wholesaler,103,309.79,22
1155121197,M,Prof-specialty,Local-gov,Bachelors,13,Divorced,Not-in-family,White,America,Wholesaler,46,106.10,10
1155203439,M,Transport-moving,Private,11th,7,Divorced,Not-in-family,White,America,NULL,1243,2528.35,36
1155416567,M,Craft-repair,Private,HS-grad,9,Never-married,Not-in-family,White,America,NULL,350,703.61,20
